"³¯Â¥","°èÀý","ÈÞÀÏ¿©ºÎ","±Ù¹«¿©ºÎ","³¯¾¾»óÈ²","±â¿Â..C.","Ç³¼Ó.m.s.","½Àµµ...","Àû¼³.cm.","ÀÏÀÏÈ¸¿ø","Á¤±âÈ¸¿ø","ÃÑ.»ç¿ëÀÚ.¼ö","°æ·Î"
2018-11-15 22:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",8.7,0.4,53,0,103,208,311,"facebook page"
2018-11-15 23:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",8.1,0.7,57,0,107,212,319,"web"
2018-11-16 00:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",7.8,0.3,57,0,125,200,325,"direct"
2018-11-16 01:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",7.8,0.6,59,0,103,202,305,"web"
2018-11-16 02:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",7.7,1,63,0,107,201,308,"youtube"
2018-11-16 03:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",7.4,0.6,63,0,85,192,277,"web"
2018-11-16 04:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",7.1,0.6,64,0,77,209,286,"direct"
2018-11-16 05:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",6.9,0.5,66,0,51,147,198,"youtube"
2018-11-16 06:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",7.1,0.5,65,0,46,129,175,"youtube"
2018-11-16 07:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",6.6,0.5,64,0,27,92,119,"youtube"
2018-11-16 08:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",7,0.8,64,0,11,53,64,"twitter"
2018-11-16 09:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¾àÇÑ ´« ºñ",8.2,0.6,61,0,11,43,54,"unknown"
2018-11-16 10:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",9.4,0.1,55,0,5,23,28,"web"
2018-11-16 11:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",11.9,2.1,44,0,2,7,9,"web"
2018-11-16 12:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",13.4,2.3,48,0,1,4,5,"youtube"
2018-11-16 13:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",14.4,3.5,49,0,1,3,4,"twitter"
2018-11-16 14:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",13.3,2.6,53,0,1,3,4,"facebook page"
2018-11-16 15:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",13.2,3.9,61,0,1,15,16,"unknown"
2018-11-16 16:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",11.8,3,66,0,3,65,68,"twitter"
2018-11-16 17:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",11,2.9,70,0,9,215,224,"web"
2018-11-16 18:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",9.9,2.6,74,0,15,319,334,"facebook page"
2018-11-16 19:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",8.7,2.5,78,0,16,148,164,"facebook page"
2018-11-16 20:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",7.6,3.9,76,0,26,84,110,"twitter"
2018-11-16 21:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",6.8,2.3,73,0,22,93,115,"youtube"
2018-11-16 22:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",6.2,1.4,72,0,25,128,153,"web"
2018-11-16 23:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",5,1.1,75,0,24,126,150,"direct"
2018-11-17 00:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",4.2,2.1,76,0,21,95,116,"facebook page"
2018-11-17 01:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",3.4,0.5,76,0,9,57,66,"youtube"
2018-11-17 02:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",2.9,1.8,77,0,9,82,91,"youtube"
2018-11-17 03:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",2.5,2.3,77,0,10,103,113,"facebook page"
2018-11-17 04:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",1.7,1.7,74,0,13,184,197,"facebook page"
2018-11-17 05:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",1.1,0.6,75,0,8,108,116,"web"
2018-11-17 06:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",1,0.6,77,0,8,115,123,"direct"
2018-11-17 07:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",0.8,0.9,77,0,8,82,90,"web"
2018-11-17 08:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",0.7,1,72,0,6,66,72,"naver blog"
2018-11-17 09:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",2.2,0.5,53,0,7,47,54,"youtube"
2018-11-17 10:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",4.7,1.2,47,0,2,16,18,"facebook page"
2018-11-17 11:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",7.8,0.8,38,0,1,7,8,"web"
2018-11-17 12:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",9.1,1,34,0,1,4,5,"unknown"
2018-11-17 13:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",10.9,2.1,32,0,1,3,4,"youtube"
2018-11-17 14:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",9.7,1.9,34,0,0,3,3,"youtube"
2018-11-17 15:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",8.9,2.9,34,0,0,11,11,"direct"
2018-11-17 16:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",8.3,2.1,35,0,2,65,67,"youtube"
2018-11-17 17:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",7.7,2.6,34,0,4,85,89,"youtube"
2018-11-17 18:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",7.1,0.6,40,0,7,171,178,"facebook page"
2018-11-17 19:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",6,0.8,44,0,4,67,71,"facebook page"
2018-11-17 20:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",5.4,2.7,43,0,5,43,48,"web"
2018-11-17 21:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",5,1.5,42,0,6,49,55,"naver blog"
2018-11-17 22:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",4.4,1.1,43,0,6,51,57,"direct"
2018-11-17 23:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",4.1,1.8,46,0,6,54,60,"web"
2018-11-18 00:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",3.6,0.8,49,0,4,51,55,"youtube"
2018-11-18 01:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",3.2,1.2,54,0,5,44,49,"youtube"
2018-11-18 02:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",2.9,2,49,0,5,73,78,"web"
2018-11-18 03:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",2.5,0.2,49,0,8,157,165,"web"
2018-11-18 04:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",2.5,0.4,49,0,7,152,159,"naver blog"
2018-11-18 05:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",2.3,0.6,53,0,8,142,150,"web"
2018-11-18 06:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",1.9,0.4,53,0,9,139,148,"youtube"
2018-11-18 07:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",2.1,0.7,56,0,9,91,100,"web"
2018-11-18 08:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",2.6,0.7,53,0,11,84,95,"web"
2018-11-18 09:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",3.5,1,53,0,9,54,63,"twitter"
2018-11-18 10:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",4.8,1.1,40,0,4,20,24,"facebook page"
2018-11-18 11:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",7.6,0.8,35,0,2,7,9,"youtube"
2018-11-18 12:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",9.2,2.5,47,0,1,4,5,"direct"
2018-11-18 13:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",9.9,2.1,37,0,0,3,3,"youtube"
2018-11-18 14:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",10.1,2.4,37,0,0,4,4,"youtube"
2018-11-18 15:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",9.6,1.6,34,0,1,15,16,"web"
2018-11-18 16:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",9.4,1.8,39,0,3,63,66,"direct"
2018-11-18 17:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",8.7,1.7,42,0,9,135,144,"facebook page"
2018-11-18 18:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",8.4,2.4,46,0,17,323,340,"twitter"
2018-11-18 19:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",7.9,1,45,0,12,120,132,"direct"
2018-11-18 20:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",7.4,0.7,50,0,12,65,77,"web"
2018-11-18 21:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",7.1,0.8,52,0,19,106,125,"direct"
2018-11-18 22:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.8,0.4,53,0,24,143,167,"web"
2018-11-18 23:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",7,0.2,55,0,18,126,144,"web"
2018-11-19 00:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.8,0.7,56,0,19,124,143,"youtube"
2018-11-19 01:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",5.9,0.5,60,0,17,127,144,"twitter"
2018-11-19 02:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",5.4,0.7,65,0,14,170,184,"direct"
2018-11-19 03:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¾àÇÑ ´« ºñ",4.8,0.8,65,0,17,178,195,"youtube"
2018-11-19 04:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",4.5,0.9,67,0,17,314,331,"web"
2018-11-19 05:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",4.1,1,70,0,14,213,227,"facebook page"
2018-11-19 06:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",3.8,0.7,71,0,8,150,158,"twitter"
2018-11-19 07:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",3.4,1.1,73,0,6,102,108,"facebook page"
2018-11-19 08:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",3.5,0.8,71,0,5,79,84,"facebook page"
2018-11-19 09:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",4.6,0.8,60,0,5,55,60,"web"
2018-11-19 10:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",7.5,0.8,53,0,4,32,36,"web"
2018-11-19 11:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",9.8,0.5,51,0,2,15,17,"web"
2018-11-19 12:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",10.3,1.2,38,0,1,10,11,"twitter"
2018-11-19 13:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",10.8,2,44,0,1,7,8,"unknown"
2018-11-19 14:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",10.6,2.8,34,0,1,6,7,"web"
2018-11-19 15:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",11.1,1.9,35,0,1,15,16,"facebook page"
2018-11-19 16:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",9.7,2.7,43,0,3,36,39,"twitter"
2018-11-19 17:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",8.7,1.7,48,0,5,99,104,"youtube"
2018-11-19 18:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",7.5,2.4,48,0,12,177,189,"youtube"
2018-11-19 19:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",6.8,0.8,52,0,16,165,181,"web"
2018-11-19 20:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",6,1.5,50,0,25,129,154,"youtube"
2018-11-19 21:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",5.8,2.2,44,0,42,143,185,"web"
2018-11-19 22:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",5.3,2.3,39,0,49,176,225,"facebook page"
2018-11-19 23:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",4.2,2.2,42,0,48,172,220,"direct"
2018-11-20 00:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",3.8,1.7,42,0,50,163,213,"youtube"
2018-11-20 01:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",2.9,1,43,0,48,165,213,"youtube"
2018-11-20 02:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",2.6,1.5,46,0,51,189,240,"web"
2018-11-20 03:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",1.6,1.1,43,0,54,223,277,"youtube"
2018-11-20 04:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",1.3,0.5,48,0,36,223,259,"youtube"
2018-11-20 05:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",0.7,0.4,49,0,26,189,215,"youtube"
2018-11-20 06:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",0.7,1,50,0,11,140,151,"twitter"
2018-11-20 07:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",0.5,1.1,53,0,9,104,113,"web"
2018-11-20 08:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",0.3,0.9,53,0,8,87,95,"web"
2018-11-20 09:00:00,"°¡À»","³×","¾Æ´Ï¿ä","¸¼À½",2.3,1.2,43,0,6,62,68,"youtube"
2018-11-20 10:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",5.1,1.4,33,0,4,29,33,"naver blog"
2018-11-20 11:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",7.5,1.3,29,0,2,13,15,"web"
2018-11-20 12:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",10.1,1.8,23,0,1,7,8,"youtube"
2018-11-20 13:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",11.6,1.3,20,0,0,4,4,"web"
2018-11-20 14:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",12.3,2.5,16,0,0,4,4,"twitter"
2018-11-20 15:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",11.9,3.3,18,0,1,20,21,"facebook page"
2018-11-20 16:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",11.3,2.8,21,0,2,66,68,"web"
2018-11-20 17:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",9.8,2.4,28,0,6,220,226,"youtube"
2018-11-20 18:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",9.1,2,31,0,8,380,388,"web"
2018-11-20 19:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",8.7,2.2,34,0,13,189,202,"youtube"
2018-11-20 20:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",8.5,2.6,32,0,15,113,128,"youtube"
2018-11-20 21:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",8.8,3.8,37,0,22,126,148,"youtube"
2018-11-20 22:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",8.9,3.4,40,0,29,166,195,"web"
2018-11-20 23:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",9.3,3.5,43,0,32,163,195,"facebook page"
2018-11-21 00:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",7.2,1.2,74,0,37,144,181,"web"
2018-11-21 01:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.9,0.7,86,0,37,162,199,"facebook page"
2018-11-21 02:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.9,0.7,87,0,38,239,277,"twitter"
2018-11-21 03:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.5,1,87,0,43,405,448,"direct"
2018-11-21 04:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.7,1.2,87,0,30,386,416,"web"
2018-11-21 05:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.8,0.5,86,0,19,225,244,"web"
2018-11-21 06:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.7,0.3,86,0,16,172,188,"direct"
2018-11-21 07:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.5,0.8,85,0,11,125,136,"web"
2018-11-21 08:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.4,0.9,86,0,9,101,110,"direct"
2018-11-21 09:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.4,0.7,53,0,7,70,77,"web"
2018-11-21 10:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",6.9,0.5,39,0,9,53,62,"web"
2018-11-21 11:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",7.4,1.4,30,0,10,42,52,"twitter"
2018-11-21 12:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",7.7,0.6,34,0,7,36,43,"web"
2018-11-21 13:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",8,1.3,35,0,5,15,20,"youtube"
2018-11-21 14:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",6.7,2.4,47,0,2,6,8,"web"
2018-11-21 15:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",5.7,2,53,0,1,6,7,"youtube"
2018-11-21 16:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",6.1,0.5,53,0,2,14,16,"naver blog"
2018-11-21 17:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",5.7,2.2,61,0,4,25,29,"web"
2018-11-21 18:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",5.4,0.2,58,0,13,60,73,"youtube"
2018-11-21 19:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",5.1,0.7,50,0,25,121,146,"twitter"
2018-11-21 20:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",5.1,0.7,43,0,49,148,197,"direct"
2018-11-21 21:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",4.6,1.1,44,0,96,194,290,"naver blog"
2018-11-21 22:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",4.6,2.2,48,0,108,221,329,"web"
2018-11-21 23:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.9,2,46,0,119,217,336,"youtube"
2018-11-22 00:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",3.1,3.4,42,0,102,199,301,"facebook page"
2018-11-22 01:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",2.1,3.2,39,0,108,202,310,"web"
2018-11-22 02:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",1.3,1.9,44,0,93,198,291,"web"
2018-11-22 03:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",0.6,1.1,42,0,80,170,250,"youtube"
2018-11-22 04:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",0.5,1.6,39,0,45,159,204,"youtube"
2018-11-22 05:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",-0.4,0.8,39,0,34,139,173,"youtube"
2018-11-22 06:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",-1,0.7,41,0,29,108,137,"youtube"
2018-11-22 07:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",-1,1.8,43,0,17,81,98,"direct"
2018-11-22 08:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","Èå¸²",-1.2,0.5,33,0,18,76,94,"web"
2018-11-22 09:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",0.2,1.9,28,0,10,63,73,"direct"
2018-11-22 10:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",2.9,2,22,0,8,55,63,"web"
2018-11-22 11:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",5.1,3.2,21,0,9,46,55,"web"
2018-11-22 12:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",5.9,2.8,23,0,7,36,43,"twitter"
2018-11-22 13:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",6.5,2.4,26,0,5,13,18,"direct"
2018-11-22 14:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",6.7,3.1,27,0,2,5,7,"facebook page"
2018-11-22 15:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",6.9,2.9,31,0,1,5,6,"direct"
2018-11-22 16:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",5.9,2.9,34,0,4,11,15,"twitter"
2018-11-22 17:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",4.9,3.3,41,0,7,31,38,"youtube"
2018-11-22 18:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",4.1,2.7,46,0,13,52,65,"youtube"
2018-11-22 19:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.6,2.6,48,0,36,118,154,"facebook page"
2018-11-22 20:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",3.1,2.4,42,0,68,169,237,"web"
2018-11-22 21:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",2.2,3.2,28,0,111,189,300,"youtube"
2018-11-22 22:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",1.1,2.5,33,0,124,208,332,"web"
2018-11-22 23:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",0.4,2.9,37,0,127,212,339,"youtube"
2018-11-23 00:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-0.3,3.1,41,0,200,238,438,"twitter"
2018-11-23 01:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-0.6,2.3,44,0,195,235,430,"direct"
2018-11-23 02:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-1,3.1,43,0,127,221,348,"youtube"
2018-11-23 03:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-1.2,1.1,45,0,106,213,319,"twitter"
2018-11-23 04:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-2,0.7,42,0,69,170,239,"web"
2018-11-23 05:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-2.4,0.5,37,0,53,142,195,"web"
2018-11-23 06:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-2.6,1.4,40,0,41,125,166,"youtube"
2018-11-23 07:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-2.8,1.3,42,0,24,86,110,"twitter"
2018-11-23 08:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-3,1.1,43,0,24,77,101,"facebook page"
2018-11-23 09:00:00,"°¡À»","¾Æ´Ï¿ä","¾Æ´Ï¿ä","¸¼À½",-1.5,0.9,33,0,17,56,73,"unknown"
2018-11-23 10:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",1.3,0.9,27,0,8,25,33,"twitter"
2018-11-23 11:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",4.3,2,25,0,4,9,13,"youtube"
2018-11-23 12:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",5.5,1.4,20,0,1,3,4,"facebook page"
2018-11-23 13:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.5,2.2,18,0,1,5,6,"facebook page"
2018-11-23 14:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.3,2.9,16,0,1,20,21,"web"
2018-11-23 15:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.4,2,16,0,4,77,81,"youtube"
2018-11-23 16:00:00,"°¡À»","¾Æ´Ï¿ä","³×","¸¼À½",6.3,1.5,17,0,10,244,254,"youtube"
2018-11-23 17:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",5.4,0.5,19,0,14,324,338,"direct"
2018-11-23 18:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",3.9,1,23,0,14,154,168,"youtube"
2018-11-23 19:00:00,"°¡À»","¾Æ´Ï¿ä","³×","Èå¸²",2.9,1.1,26,0,26,93,119,"twitter"
